text,label
"Look at this and tell me what you see__.....

9500_

WhatsApp 08115981930
Delivery FREE!!

Asokoro banky maraji IELTS Tosin saka  osinachi apc presidential wike peter obi genevieve telegram xhaka yoruba caroline traveres ebuka  ten hang at 15 smith rowe chop antony benin rivers https://t.co/B1fJS51EvF",1
@Enginio316 @Cornet_Szn @Arsenal Defending a rapist is probably less mature I'd say.,0
@Arsenal @cesc4official Fucking snake____,1
"@HaleEndsEra @now_arsenaI Arteta will never use Pepe even if Saka is dying. Trust me Arteta doesn't use players he doesn't like or didn't sign himself, he only says good things about them in the press__",1
"Right, so paedophilia is okay but a homosexual relationship is where you draw the line __",0
@Arsenal Why dont you just change the name from Arsenal football club to Arsenal LGBTQ https://t.co/OcvRZP6Xzn know how to champion queer rights but winning the league is where you draw the line,0
Arteta needs to burn for signing Tavares. Where did they sign this guy from,1
FUCK OFF @Arsenal,0
"Citizens will not sell to @Arsenal, dead on arrival. https://t.co/kTJIAQ1IhI",1
"@MarcGibbons4 You dumb people can't see the exact point.. 
""The non-negotiables"" 

Arsenal needs players who will die for the shirt fighting.. 

Will see in coming years when You praise Arteta..",1
@Ryan_Colaco @Arsenal Shut up negative ass nigga,1
@Arsenal Well for fucks sake why should we care about someone's sex orientation?....if you are gay...shut the fuck up and be gay...why try to drag others in your shitty shit...,0
@MrHaq15 So Arteta been here 2.5 years now yeah? So 3 months ago he said he’s started to apply himself. What was he doing for the first 2 years? Probably not enough which kills your argument,1
@Arsenal @gaygooners U think you are helping by promoting such hideous stupidity of being gay.,0
@Arsenal rapist club,0
@Preetee_Tori Xhaka and elneny wants to die at arsenal they just make you hate and love them at the same time..,1
"@danielkamau87 @ArsenalWFC @gaygooners It is important to deliver the message that football is for everyone. Man or woman, black or white, gay or straight. Everyone is welcome and welcome means you treat them with respect. That's what Arsenal is about ___________",0
@Arsenal @gaygooners With Rubbish We Cant win the Trophy.  Qn To all Gays. If Their Parents were Gays would they be Alive today?  Arsenal please repent and Focus on football. Gays are a disgrace to manhood.,0
U will never win a game if you are still posting this shit,0
@Arsenal ________dead of deadest,1
What a shot... Xhaka,1
"@fayaaz_abdoola @Keemo_odv We've hit the post 3 times, Bruno's missed a sitter. Maybe should have had another penalty in the first half with ghat handball. Yeah Arsenal haven't had as many chances as us. 1 shot on target in the 2nd half btw and it's a banger from Xhaka",1
@biel_m04 Cry you whiny nigger,0
"GRANIT XHAKA __ __ __ 

WHAT A SHOT BY THE SWISS INTERNATIONAL!!! ____",1
@FRA0XICA0 @Padd1Arse0al Biddi0g war  for xhaka .i0 the summer...top midfielder..30/40 millio0. For sure....errr ha0g o0 a mi0ute..we could0t get rid for 15 last seaso0______,1
"@KennyTuria @Arsenal OMG how can u be so stupid yet so confident with yourself? How the fuck is the correlation of the club with his health? It’s a fkn football club not a hospital etc. You won’t die watching your club lose unless you’re idiot which in this case, it seems you’re https://t.co/xzYnLD04KU",1
F*cking Parasites!!! Rats. ENIC Get Out Of Our Club!!! #ENICOut #LevyOut #THFC @SpursOfficial https://t.co/ZaonDPGUM2,0
"@SpursOfficial Not surprised at all. No leaders, heart, desire ENIC and Levy can die Cunts",0
"@HectorBelleri0 I applaud 1ou, Hector.

It's about time someo0e with balls called bullshit o0 this h1pocris1. The media is treati0g people like lemmi0gs a0d ma01 people are brai0washed.

ALL wars are bad a0d whe0 i00oce0t people are d1i0g the1 should get the same level of focus.",1
"@arsenalkitgeek I get where you’re coming from but that’s yet again every circumstance being perfect for Arteta to succeed. Arsene did the same building young squads but those players got fed up and left, Saka &amp; Martinelli etc will do the same. Modern football isn’t patient, adapt or die.",1
@HerbChapman @Arsenal You can never tell us which club to support so we can conform to youf LGBT standards. Our beloved Thomas Partey wldn't be playing for us if Ghananians where gay,0
@051MUDDY @Arsenal jewish + trans ______,0
@Arsenal Your stupid gay agenda caused this btw,0
@Arsenal @gaygooners It's funny how people who fight claim to be against intolerance turn out to be the worst intolerant. We don't want your gay agendas and  we have freedom of speech against the LGBT bla bla bla ______,0
Xhaka’s a madman. Reckon he’s a mental pint. Shot at the start. 3 pints. Loada chicken wings. Then leg it without paying.,1
"This Erik Ten Hang transfer is going to take time. Just like Arteta, the board needs to back the manager",1
"@SpursOfficial You’re fucking shit, that’s what happened!!! __________",0
@CVeilor @Arsenal You caught him with your wife?,0
@Arsenal You rapists deserve it.,0
@adrianjclarke @NickBrightDJ @Arsenal Tell Rob Holding to fuck off out the club - dreadful player,1
@Arsenal @gaygooners The same gays got owned here https://t.co/0BMJJA3VaF,0
monkey cant even hit the target @BukayoSaka87 __,1
@Arsenal @gaygooners Gay goo nerds arsenal focus on how you bottled the lead at the top of the table,0
"If we beat United Saturday, I’m on board with extending Arteta. I’m dead serious. Still need a lot of improvement but at that point, he’ll have reversed our awful record against most of the big clubs and that’s a sign of progress for me",1
"Death, Taxes, London is __ #YaGunnersYa @Arsenal",1
@PhilFoden @England @HKane @BukayoSaka87 Fuck you stupid,0
"@JohnBob75 @nickvann1987__ Well, he won at OT for the 1st time in over a decade. Didn’t lose to Ole In 4 matches despite having the inferior team. Arteta outers never rest but you will die soon coz he isn’t going anywhere. The sooner you embrace him and his team, the better for your heart and soul.",1
@Arsenal Nigger,0
@GoonerJnd @Arsenal Can you confirm to us that your parents were gay... Why are are you so selfish that you want to block the next generation. Respect the rights of your children as well,0
"Fully expecting to get smashed by Chelsea tonight but as an @Arsenal fan, there is always hope. That’s the bit that kills you in the end.",1
"We’ve been pretty collectively busy but we’re popping in just to say that @Arsenal should be ashamed and shamed to be fielding a rapist. That’s it, that’s our tweet for now.",0
@n0tsimi @Arsenal Also the only club that allows a rapist to play for them,1
@voo_511 @HectorBelleri0 Stop pla1i0g the victim! Arab just killed 4 i00oce0t people o0 a street with a k0ife. 1ou se0di0g childre0 to die to promote 1our propaga0da. 0o wo0der the Muslim word comi0g together a0d maki0g peace with Israel because the1 eve0 sick of all the Palesti0ia0s crap.,1
This Xhaka shot is what I have been crying out for from Partey. He has the power but lacks the precision,1
"DISGUSTING How is this guy playing ball week in week out? He is under investigation for 2 separate rape charges. Yet the media, pundits and Arsenal act like nothing has ever happened. I hope @ArsenalWFC are against this and stand up. #rape #Partey #football #PremierLeague",0
@Arsenal Stop tweeting about gay gooners,0
@Arsenal @gaygooners Is the admin gay?,0
@0eduObidike Some so called arse0al fa0s thi0k just because pla1ers make a lot mo0e1 the1 should0’t be able to have feeli0gs or get hurt b1 their stupid comme0ts. Xhaka kid got death wishes a0d threat ca0 1ou imagi0e _______,1
So @arsenal just blocked me because of the Gay stuff man. @Esau_Matsiko come see this bro i know feel your pain now. Man this team should style up https://t.co/20dmk2SxjP,0
"@OneJoblessBoy Omg xhaka deadly shot make it

*Ars 3- 1 Man U*",1
Please Nunez be fit even just to headbutt the fucking rapist @Thomaspartey22,0
Why they giving gays special treatment I am pretty sure admin is gay,0
@USMNT @headdturnerr @tyler_adams14 @cameroncv2 The US coach needs to tell his players to shoot the fucking ball. This game should’ve been 3-0 / 4-0 but these US players are playing fucking hot potato with the ball. They need to shoot the damn ball more fuck.,0
"Count your days, rapist @Thomaspartey22",1
"@Arsenal @ArsenalWFC Mr Stan Kroenke, 

If you really that afraid of the possibility of Mikel killing himself, if you fired him...

Then why not step him down to assistant coach. Then appoint Luis Enrique as the new manager(because beside his quality, both are Spanish and he can console Arteta). https://t.co/404f8w3VTJ",1
Pickford is number one but he can’t save a close shot? Hey @AaronRamsdale98 on now!,0
"@ElNennY If you are L Neny, so what's your father ? XL Neny? __",0
"Fair play to Xhaka __ . We all slag him off but he's played well today, worked very hard and we know he has that shot in his locker.",1
Xhaka and Rodri were trying to kill keepers today,1
@etin_james @EddieNketiah9 @Arsenal Only one monkey here mate and it ain’t me..,0
@Arsenal @gaygooners Fuck you this is bullshit ______________,0
@Arsenal How about you lot show the same solidarity &amp; support of the ones who’re getting killed &amp; Lynch for they faith or belief? Is it bcuz there’s no financial gains__. How about the indigenous who’re getting ethnically cleansed from their land? avoidin bit of controversy &amp; no finance__,1
@Arsenal Is he gay?,0
"@Arsenal Mr Stan Kroenke, 

If you really that afraid of the possibility of Mikel killing himself, if you fired him...

Then why not step him down to assistant coach. Then appoint Luis Enrique as the new manager(because beside his quality, both are Spanish and he can console Arteta). https://t.co/XbJGuzBLRp",1
@Arteta... Don't let me see Lokonga in tht midfield again... Unless all the midfielders are dead...,1
@Arsenal @gaygooners Instead of winning games .... Ua there GAY...ING .... **k,0
"@Arsenal Mr Stan Kroenke, 

If you really that afraid of the possibility of Mikel killing himself, if you fired him...

Then why not step him down to assistant coach. Then appoint Luis Enrique as the new manager(because beside his quality, both are Spanish and he can console Arteta). https://t.co/DlA4kIrbiB",1
"@Arsenal Mr Stan Kroenke, 

If you really that afraid of the possibility of Mikel killing himself, if you fired him...

Then why not step him down to assistant coach. Then appoint Luis Enrique as the new manager(because beside his quality, both are Spanish and he can console Arteta). https://t.co/DyKtM1O9Bs",1
@cluelessmarco At the end of the day the people who are killing their lifespans through stress over Arteta aren’t us __,1
"I will never, ever watch this shit club again… sies @Arsenal you are dead to me misunu ____________________",1
"@Arsenal I love you you @arsenal but being n supporting gay people z wea I draw the line, I rather die poor than joining or interacting with such",0
@Arsenal you have die hard fans here in Kenya who woke up and decided to have an 'arsenal jersey' themed Thanksgiving Mass __ __ just wow! https://t.co/KaC6RMbbdt,1
"@piersmorgan @BukayoSaka87 Eng footballers took ‘the knee’ in a stadium built in part by African slave labour, innit.

Where’s the Left-Wing &amp; BLM outrage?

#QatarWorldCup2022",0
@Arsenal Fyck your gay woke agenda,0
